acilis,yuksek,dusuk,kapanis,hacim,ticker,tarih,fiyat_degisim,hacim_ort_20g,hacim_oran,volatilite,fiyat_zskor,hacim_degisim,anomali_skor,anomali_skor_ham
17.22947321562603,17.78254134894385,17.098237315501475,17.482572555541992,232563259.0,AKBNK.IS,2023-06-08,1.4138227861546504,193159651.55,1.2039950224273428,3.91420674084634,0.14136108545645942,-24.371577706160508,1,-0.39931407275324526
17.585688345886012,17.660680547848962,17.18260458985197,17.304466247558594,145465679.0,AKBNK.IS,2023-06-09,-1.0187648723753662,191974741.65,0.7577334275839616,2.762731604417108,-0.23016738476111592,-37.45113496195028,1,-0.38974622690110217
17.445076120769407,17.53881502113424,16.938877476615698,16.948251724243164,130389545.0,AKBNK.IS,2023-06-12,-2.058512052434358,187472523.85,0.6955128267453577,3.539819647948576,-0.38401464653368045,-10.364048828315031,1,-0.39005612258750877
16.94825189694909,17.29509191088006,16.62953462618709,16.901382446289062,192891246.0,AKBNK.IS,2023-06-13,-0.27654343773440004,196402180.5,0.9821237498939072,3.9378866599110767,-0.1295625217325541,47.93459552297694,1,-0.4017313317263067
16.967002947411117,17.735673496899192,16.845139496616056,17.220102310180664,277300427.0,AKBNK.IS,2023-06-14,1.8857620961152843,191759240.25,1.4460863874850485,5.171479148278027,0.2946272497278646,43.759985354649025,1,-0.44296655970193016
17.473197975214468,18.02626609802246,17.351336325693815,18.02626609802246,245301528.0,AKBNK.IS,2023-06-15,4.681527283175235,194102034.85,1.2637761793150002,3.744146284419312,0.9723178979790882,-11.53943372759394,1,-0.4540306115359198
18.04501585250106,18.19500025681011,17.62318359790989,17.707550048828125,236543483.0,AKBNK.IS,2023-06-16,-1.768064708804562,197444374.3,1.1980259444647037,3.2292251459035923,-0.8449401141148389,-3.5703181596161926,1,-0.3853000562721822
17.80129064312472,17.904405590959918,17.15448178589914,17.351337432861328,221616790.0,AKBNK.IS,2023-06-19,-2.011642576102002,203243467.1,1.0904005583163958,4.321994243743501,-0.9627886888547992,-6.31033787559474,1,-0.39559376580823863
17.351337248852026,18.026267057089544,17.238848053501552,17.848161697387695,214513795.0,AKBNK.IS,2023-06-20,2.8633197092083673,208480713.85,1.0289383177877103,4.411765295152166,0.40770949353091485,-3.205079813672962,1,-0.4167718699461618
18.016892782166526,18.176251432373135,17.745046724728837,18.101259231567383,171878858.0,AKBNK.IS,2023-06-21,1.4180593972136224,212191059.45,0.8100193214808892,2.382180720843475,-0.08269209774858147,-19.875149288184467,1,-0.37907158738899904
18.091884595023522,18.326235441010642,17.435703299032628,17.988771438598633,439656074.0,AKBNK.IS,2023-06-22,-0.6214362853418476,228827693.8,1.9213411921385188,4.950488948162366,-0.6524934413493627,155.7941559048525,1,-0.5695598360008273
18.22312266924128,18.879303979082916,18.22312266924128,18.55121421813965,255233189.0,AKBNK.IS,2023-06-23,3.126632529969098,233892104.35,1.0912432880507366,3.537134023281406,0.45560278591473086,-41.947079980521316,1,-0.43770126774055207
19.254266230565662,19.479242826593495,18.97304414456458,19.14177703857422,168986593.0,AKBNK.IS,2023-06-26,3.1834186888808125,233995500.45,0.7221788140157377,2.64447068320163,0.46262285544268966,-33.7912934982762,1,-0.44071866647677055
19.01054098040337,19.16052537651284,18.860556584293896,18.935548782348633,46844272.0,AKBNK.IS,2023-06-27,-1.0773725752316388,223878142.45,0.2092400423166009,1.5841568452379358,-0.7901384948949363,-72.2792967368719,1,-0.507217129683382
19.160526000034857,19.46049480201539,18.973044604819478,19.404251098632812,137561972.0,AKBNK.IS,2023-07-03,2.475250766014736,215941983.85,0.6370320840228773,2.5120794135170557,0.42760603793574575,193.65804211878884,1,-0.5426805147661254
19.6854722500214,20.041684770702467,19.516739344662675,19.779212951660156,194345235.0,AKBNK.IS,2023-07-04,1.9323696190148842,218130293.3,0.890959398897943,2.654025856957729,0.24699621799151192,41.27831418409733,1,-0.4059316518432204
19.85420425972178,19.85420425972178,18.954296067723423,19.554235458374023,166031493.0,AKBNK.IS,2023-07-05,-1.1374441128470192,214756641.9,0.773114589290847,4.60211392009691,-0.9646895213760811,-14.568786314724925,1,-0.4066734159031067
19.685470365618052,19.816706262576574,19.16052498982897,19.179271697998047,160266708.0,AKBNK.IS,2023-07-06,-1.9175577647828734,208146841.1,0.7699694463439061,3.4213044326187596,-1.210780869300473,-3.472103331625165,1,-0.40165358159745135
19.123028579787047,19.460494368474627,18.954295685443252,18.991792678833008,110111389.0,AKBNK.IS,2023-07-07,-0.9775085421236729,202750464.2,0.5430882214473371,2.665354933005089,-0.751808893244212,-31.294908110298238,1,-0.4019011869767569
19.273013876873513,19.29176237444335,19.029288772331046,19.21677017211914,104255266.0,AKBNK.IS,2023-07-10,1.184603776434856,192587840.05,0.5413387780502292,1.3658570080268615,0.2974053920975205,-5.31836266273964,1,-0.4191464803230409
19.61047911156041,20.77285910779224,19.17927261975783,20.510385513305664,286280268.0,AKBNK.IS,2023-07-11,6.7317001223409445,195273690.5,1.4660462823587594,7.769656435763271,2.3641842165159677,174.59549908970544,-1,-0.6422687358958509
20.510385135977184,22.066476389289093,20.435392937211375,21.65401840209961,288852811.0,AKBNK.IS,2023-07-12,5.575872223620748,202443047.1,1.4268349303066779,7.532474674167476,1.6546746124643803,0.8986099593842667,1,-0.5428641741643943
21.87899500934992,22.985131282665655,21.747759108432817,22.910139083862305,217836768.0,AKBNK.IS,2023-07-13,5.800866418590012,206815408.25,1.0532908057637431,5.400980630032196,1.5462148054741782,-24.585546789087676,1,-0.5062047811692654
23.15386410141449,23.641312498068284,22.55392472499013,23.210107803344727,164042058.0,AKBNK.IS,2023-07-14,1.3093273610622402,205372948.85,0.7987520212304728,4.684975107790995,-0.11921910789814794,-24.694963340623932,1,-0.41607334443121813
23.397586336692463,24.372486661365464,22.853892474995586,23.73505210876465,126449786.0,AKBNK.IS,2023-07-17,2.261705589080787,197830416.8,0.6391827305698726,6.3981076570255615,0.22451204378337514,-22.916240175431113,1,-0.49244988051649613
23.90378581934976,24.466228196219586,21.991482095583365,22.047727584838867,165510629.0,AKBNK.IS,2023-07-18,-7.10899860760239,193840871.85,0.8538479393967914,11.224495091902266,-2.512934137457236,30.890398659907568,-1,-0.6597108024171289
22.12271977624457,23.453832626342773,22.10397127983142,23.453832626342773,125852786.0,AKBNK.IS,2023-07-19,6.3775508659260405,188306337.0,0.6683406836170362,5.7553977126758475,1.4495960209344279,-23.960904045624766,1,-0.5489869260454198
23.866288893203873,23.978778084074182,23.02262621951915,23.15386390686035,226861507.0,AKBNK.IS,2023-07-20,-1.278975271382743,188568572.85,1.203071665502081,4.12955638160994,-0.8313620707965808,80.259423895471,1,-0.44194807434757083
23.022626482147537,23.17261087971553,22.403940395190805,22.46018409729004,90736785.0,AKBNK.IS,2023-07-21,-2.995957013312056,182379722.35,0.49751575356535244,3.422369474778576,-1.2099302940298122,-60.00344606720787,1,-0.4914334113404663
22.53517748716725,23.435083848740483,22.272703904397556,23.247602462768555,126252650.0,AKBNK.IS,2023-07-24,3.5058411011578583,180098411.95,0.7010203401185515,4.999999230907784,0.6223330052577365,39.14163919296898,1,-0.4738261407949471
23.435083618088743,23.960028990506533,22.92888495371963,23.34134292602539,186966200.0,AKBNK.IS,2023-07-25,0.4032263688565907,167463918.25,1.1164566191559298,4.417672282416901,-0.276329906683555,48.08893120263218,1,-0.4140958848506694
23.247603899075767,23.547574492754936,22.47893338741909,23.43508529663086,107395637.0,AKBNK.IS,2023-07-26,0.4016151551457847,160072040.65,0.6709206465032967,4.560005187988282,-0.2391011389069607,-42.558795653973824,1,-0.4314443595328105
23.678810141568228,24.841190145125132,23.285100641334836,24.78494644165039,219030092.0,AKBNK.IS,2023-07-27,5.760000989685299,162574215.6,1.3472621792554416,6.278365408025788,1.2229802383202257,103.94691825329923,1,-0.5460446814702726
25.778592615769085,27.203446164004436,25.534867525574484,26.772239685058594,174829574.0,AKBNK.IS,2023-07-28,8.018146208573661,168973480.7,1.0346568779653482,6.23249551796436,1.615546117720563,-20.18011205510519,1,-0.5633030787174617
27.090957888472925,27.428423684444958,25.872334184281844,26.191051483154297,196816660.0,AKBNK.IS,2023-07-31,-2.1708613427237955,171936215.1,1.1447074130690225,5.9413021320047745,-0.9538394602041793,12.576296731123993,1,-0.4358173661410123
26.003569220020832,26.266042806787784,25.347387935036,25.366134643554688,114947143.0,AKBNK.IS,2023-08-01,-3.1496132949461186,167966310.5,0.684346418384894,3.621580050176095,-1.0994108026647629,-41.596842970508696,1,-0.44064590471872667
25.36613526422616,26.772240350969707,24.93493056250991,26.284791946411133,202487390.0,AKBNK.IS,2023-08-02,3.621589634232536,169789105.35,1.1925817594868433,6.990010772029947,0.5057093226628795,76.15695763747689,1,-0.5123055826493814
26.209797602576437,26.790988483900865,25.497372608373016,25.572364807128906,141295444.0,AKBNK.IS,2023-08-03,-2.710415744338812,168840542.15,0.8368573223039725,5.058647822696562,-1.033496920032571,-30.220126794068513,1,-0.4306678564087096
25.722349173402538,26.641004054035296,25.49737257740809,26.528514862060547,131007707.0,AKBNK.IS,2023-08-04,3.7389973987274283,169885358.05,0.7711536091382419,4.310951753513943,0.4835278628158187,-7.281011127294379,1,-0.43554669530683554
26.697249096919393,26.772241299350707,26.059814482275662,26.359785079956055,85319620.0,AKBNK.IS,2023-08-07,-0.6360317680120131,168938575.75,0.5050333804533688,2.702703435988077,-0.5605703814528079,-34.874350560154454,1,-0.4038012745992617
26.37853124217235,27.09095804446263,26.078562438672254,26.397279739379883,140526936.0,AKBNK.IS,2023-08-08,0.1422419011008591,161650909.15,0.8693235116271537,3.835227022578655,-0.30384228202873315,64.70647196975325,1,-0.42688731849020817
26.472270508702657,29.02200698852539,26.284790910631063,29.02200698852539,209195026.0,AKBNK.IS,2023-08-09,9.943173217314127,157668019.9,1.3268069589044162,9.431518912446537,1.9473428115906555,48.864717295195284,-1,-0.6380642217021617
29.434463839807776,31.51549856296646,28.12209955165487,28.740785598754883,355991785.0,AKBNK.IS,2023-08-10,-0.9689935981398445,164575770.75,2.163087454354213,11.80691112165911,-0.5196580249571532,70.17220332953806,1,-0.6165841079317473
28.759534262975713,29.52820470249159,27.78463394791317,28.94701385498047,237474548.0,AKBNK.IS,2023-08-11,0.7175456478633047,168247395.25,1.411460472521045,6.023318202400446,-0.11280847114236958,-33.292126951749744,1,-0.48612896981448117
29.246987072839715,30.240632397690415,28.159599261552952,28.30958366394043,160804218.0,AKBNK.IS,2023-08-14,-2.202058541283236,169965116.85,0.9461012999621281,7.350984602391724,-0.7415572106649052,-32.28570415049279,1,-0.4807391733593259
28.403322531904287,29.52820733607985,27.2409425211656,28.45956802368164,236386137.0,AKBNK.IS,2023-08-15,0.529800655218593,173508892.25,1.3623862957951656,8.036892243097228,-0.21436592017984027,47.002448032799734,1,-0.5041278442358126
28.478315102634326,28.722040206301088,27.85962898869375,27.915874481201172,130979033.0,AKBNK.IS,2023-08-16,-1.9104068692400888,173765204.6,0.753770199859679,3.089321877371581,-0.767482736831163,-44.591068384014406,1,-0.40125591152638673
27.93461940813036,28.553305482590137,27.93461940813036,28.272085189819336,127804074.0,AKBNK.IS,2023-08-17,1.2760148669461957,168812332.95,0.7570778258117782,2.1883284176101863,0.05723430890288405,-2.4240207972828776,1,-0.3844183513168667
28.40332108621229,28.62829946596038,26.20979708128603,26.86598014831543,121799926.0,AKBNK.IS,2023-08-18,-4.9734748323772004,170365490.0,0.7149330888550257,9.00209994693232,-1.5575909351556287,-4.697931616796502,1,-0.5769944441505623
25.497372168028434,27.14720051216514,25.066165691662803,26.566011428833008,274594788.0,AKBNK.IS,2023-08-21,-1.1165374120967297,177782596.9,1.5445538134109682,7.833448487655607,-0.48848443483087756,125.44741775951489,1,-0.572111555763427
26.97847003869445,27.053462237906007,25.422380564088368,25.778593063354492,141221085.0,AKBNK.IS,2023-08-22,-2.964006725615964,175495341.15,0.8046999086961232,6.327271894975141,-0.9098950697955622,-48.571097787915775,1,-0.48833769270061034
25.87233372075971,26.58476050618418,25.609860129933306,25.928577423095703,145323141.0,AKBNK.IS,2023-08-23,0.5818174768987827,177391716.35,0.8192216862780245,3.7599454854105736,0.001409764806732219,2.9047050587382106,1,-0.3819093978608869
26.0598141892364,28.515811920166016,26.04106747980573,28.515811920166016,403019400.0,AKBNK.IS,2023-08-24,9.978312557810254,186591181.75,2.1599059302811883,8.67849895801206,2.1513204825398944,177.32637570777524,-1,-0.6936594183767091
29.246985374786213,29.340724279869658,27.61590196460019,28.06585693359375,211337363.0,AKBNK.IS,2023-08-25,-1.5779139932328712,188416571.2,1.1216495537203577,6.145624982520741,-0.47807435537744225,-47.561491332675295,1,-0.46653795100616324
28.478313790397692,28.947015478631695,27.859627704965213,27.934619903564453,172239520.0,AKBNK.IS,2023-08-28,-0.4676038588089959,187187714.2,0.920143294318832,3.8926170372832996,-0.22025711809593973,-18.50020386598653,1,-0.3824202226985481
28.04711006578479,28.92826977077755,27.934620870016627,28.30958366394043,146569122.0,AKBNK.IS,2023-08-29,1.3422905400911844,188768813.15,0.7764477593209893,3.5099382334844877,0.1898428888210333,-14.903895459067694,1,-0.3895723233940934
28.497062318957198,28.64704671632368,26.978469848632812,26.978469848632812,114195329.0,AKBNK.IS,2023-08-31,-4.701990079081009,184354210.1,0.6194343429317756,6.184846201629278,-1.2486337597169865,-22.087730729532517,1,-0.5243820706232638
27.165949723650716,27.672148410802563,26.772240229628746,27.540910720825195,102033286.0,AKBNK.IS,2023-09-01,2.084776769579788,182391102.2,0.5594203048793244,3.2675324004203943,0.4230768780007162,-10.65021057034653,1,-0.4256601492353148
28.00961368461039,28.909521906598012,27.672149665825785,28.328330993652344,132517471.0,AKBNK.IS,2023-09-04,2.8590930808680026,182466590.4,0.7262560817818624,4.3679673223582824,0.6393418950659993,29.87670611725668,1,-0.43930775652634557
28.34707760944099,29.678190462376975,28.215841710179216,29.584449768066406,149713182.0,AKBNK.IS,2023-09-05,4.434143242309352,185686268.5,0.806269538450012,4.942964170914629,0.9590380670401851,12.976184098774413,1,-0.45864854297679747
29.753182696597634,30.37187056462151,29.022007425627624,29.434465408325195,126874355.0,AKBNK.IS,2023-09-06,-0.5069702526734332,185003639.45,0.6857938329061343,4.585995092039595,-0.28458397064913843,-15.255054160828674,1,-0.406786694271096
29.58444933569261,30.859316680637175,29.54695413128939,30.578096389770508,95659012.0,AKBNK.IS,2023-09-07,3.8853465336654347,179326838.75,0.533433883443172,4.291838617484438,1.0523578511767144,-24.6033510869868,1,-0.4819237881785275
30.746831284955896,31.27177848448106,30.221887661340975,30.27812957763672,97988515.0,AKBNK.IS,2023-09-08,-0.9809858936612459,166426675.25,0.5887789012957525,3.4674890351071417,-0.38177109560774963,2.4352154086642708,1,-0.39129934642508
30.67184034097733,30.784327747534288,28.328330056942924,28.703292846679688,102977206.0,AKBNK.IS,2023-09-11,-5.201235191622267,159701808.15,0.644809267928129,8.556501526532927,-1.4469608067811761,5.091097665884625,1,-0.5844834719356045
28.722040252197278,28.797032454371873,27.709644628862662,27.76589012145996,139885024.0,AKBNK.IS,2023-09-12,-3.2658368857779396,158655848.45,0.8816884178340544,3.9162721625437116,-0.885373598779818,35.840764605712835,1,-0.4251568986053093
27.803383401872562,28.32832878071748,27.10970513283874,27.315933227539062,135099115.0,AKBNK.IS,2023-09-13,-1.6205383366158732,153591497.35,0.8796002209167864,4.461219163657063,-0.40350569439874767,-3.4213162089460014,1,-0.38876386555825343
27.240942276660345,27.334682974159442,26.39727957507865,26.997217178344727,121968127.0,AKBNK.IS,2023-09-14,-1.166777084053705,153140952.05,0.796443572847698,3.4722223142047115,-0.29099874306414325,-9.719521848829283,1,-0.3731475962561266
27.128453569154935,27.82213183665667,26.659751892089844,26.659751892089844,122175476.0,AKBNK.IS,2023-09-15,-1.2500002649368347,152859522.15,0.7992663739986707,4.360055372127125,-0.27969826032796247,0.17000261060007293,1,-0.38979642805365416
26.659753563813197,27.16595047704842,26.4347769592692,26.753494262695312,92781296.0,AKBNK.IS,2023-09-18,0.3516250675734245,151408590.65,0.6127875281163909,2.7330019421005374,0.09136051178191192,-24.058985454658675,1,-0.3873460273850972
26.828486758604974,27.165950775146484,26.266044347095608,27.165950775146484,90146602.0,AKBNK.IS,2023-09-19,1.5416921184246757,142186181.35,0.634003959766657,3.312626292742091,0.3957411285933622,-2.839682256647935,1,-0.39861085193055174
27.240942192245956,28.290834782663268,26.97847038560794,27.747140884399414,132231768.0,AKBNK.IS,2023-09-20,2.139406472696126,141736715.5,0.9329394118773692,4.729728380026323,0.5023919138630402,46.685249434027476,1,-0.4288651311239376
28.065857907002584,29.378222291192643,27.690896909799008,29.246986389160156,237909804.0,AKBNK.IS,2023-09-21,5.405405591190182,146366048.65,1.625443920870648,5.769228182835992,1.31920604357173,79.91879530794748,1,-0.5203658977721961
29.246987333397108,29.696940544568108,28.872024536132812,28.872024536132812,110847853.0,AKBNK.IS,2023-09-22,-1.28205295423639,131757471.3,0.8413022191933947,2.857146395823153,-0.4825200962578922,-53.40761450923645,1,-0.40728101743629214
29.003261369317542,30.559349064765158,28.909520672784414,30.20313835144043,132338628.0,AKBNK.IS,2023-09-25,4.6103930593497155,127807534.55,1.0354524752077694,5.462440269562456,1.3970224271040017,19.387633064936317,1,-0.46681022989643234
30.25938006798775,30.44686145982578,29.490709579770947,29.69693946838379,108955425.0,AKBNK.IS,2023-09-26,-1.6759810757629445,124643329.8,0.8741376307486933,3.21969838364246,-0.6671566663246216,-17.66921975343435,1,-0.3766052583349939
29.715687455283216,30.01565624671301,29.378221670947184,29.584449768066406,85927349.0,AKBNK.IS,2023-09-27,-0.3787922335806493,121611241.15,0.7065740649255762,2.1546271124294383,-0.21203840320893994,-21.135318411175952,1,-0.373556765239391
29.603198275827356,30.465609445494955,29.47196237651545,30.034404754638672,134636143.0,AKBNK.IS,2023-09-28,1.520917205152661,122633281.85,1.0978760493801463,3.308362782938263,0.3370278219058364,56.6860197211484,1,-0.4009076123216188
30.5031054028158,32.07794329291207,30.44685991534453,31.365514755249023,152427587.0,AKBNK.IS,2023-09-29,4.431950662863615,125152996.9,1.2179299799092544,5.200244250079066,1.2809003460487323,13.214463518908136,1,-0.46018165894495233
31.384263378009617,32.99659826627465,31.084294595436116,32.3216667175293,130396219.0,AKBNK.IS,2023-10-02,3.0484178874196965,125046934.3,1.0427782154752114,5.916476051655528,0.8016293813524171,-14.453661855842403,1,-0.4630641187523057
32.565394041590444,32.90285624475028,31.403012311006513,31.77797508239746,86596571.0,AKBNK.IS,2023-10-03,-1.682127471591588,121891103.75,0.7104420940974537,4.719759298239762,-0.7331832407379533,-33.58966106218156,1,-0.41508642676284724
31.777975693704775,32.24667737900479,31.3280189290159,31.34676742553711,94829167.0,AKBNK.IS,2023-10-04,-1.3569387468593264,120288844.35,0.788345482180202,2.9306321685995833,-0.5991282399011489,9.506838325041755,1,-0.3813025520461443
31.64673669431432,32.47165267411149,30.40936451257364,32.05919647216797,142533300.0,AKBNK.IS,2023-10-05,2.272735293434014,122632558.75,1.1622794260582123,6.4327506253259195,0.7214414786996437,50.305338019050616,1,-0.4633157985011554
31.75922747674993,32.1154381860583,31.515500595738835,31.552997589111328,97807776.0,AKBNK.IS,2023-10-06,-1.578950624966835,122623521.8,0.7976265447629641,1.9013648025837537,-0.6532799035488341,-31.378999854770782,1,-0.39011134429625266
31.10304406226855,31.290525451207014,30.146892197001424,30.240631103515625,96530249.0,AKBNK.IS,2023-10-09,-4.159245034926851,122301173.95,0.7892830942036922,3.781777074330424,-1.6558874685433398,-1.3061609743585167,1,-0.46175043644723623
30.6343413586911,31.271775914328778,30.40936298426782,31.0655460357666,71195544.0,AKBNK.IS,2023-10-10,2.7278363650124815,118866699.95,0.5989528104166065,2.776107424823757,0.8187609591743057,-26.245353412483162,1,-0.44003212154753746
31.196784545052687,31.83421915410489,31.02805164407356,31.234281539916992,82944842.0,AKBNK.IS,2023-10-11,0.5431596275697892,116258986.3,0.7134488665329091,2.5810342683921137,-0.06267179409374622,16.502855852888775,1,-0.3828763512212957
31.571746356076915,32.19043244837907,30.278128680932358,30.859317779541016,109831125.0,AKBNK.IS,2023-10-12,-1.200487867463118,115652136.2,0.9496679318578812,6.196843951989513,-0.74472431062227,32.41465334275999,1,-0.44144983817000166
30.896813680075574,30.934310672442393,29.49070864951001,29.621946334838867,80078086.0,AKBNK.IS,2023-10-13,-4.009717432970916,113547266.7,0.7052401024462529,4.8734205599263305,-1.6732400171710748,-27.089806282144522,1,-0.48881833272143504
